日期,歌单id,播放量
2020/5/27,5035234374,20
2020/5/27,5031074787,19
2020/5/27,5028259107,19
2020/5/27,5027165627,17
2020/5/27,5028847541,17
2020/5/27,5027270835,19
2020/5/27,5032292113,17
2020/5/27,5025567593,19
2020/5/27,5035755567,22
2020/5/27,5031240990,17
2020/5/27,5029904652,17
2020/5/27,5032078549,19
2020/5/27,5031485006,17
2020/5/27,5034379067,17
2020/5/27,5030620448,19
2020/5/27,5034535646,17
2020/5/27,5025301985,15
2020/5/27,5027201501,13
2020/5/27,5017718354,13
2020/5/27,5035344298,13
2020/5/27,5027987444,15
2020/5/27,5015809507,13
2020/5/27,5028477291,13
2020/5/27,5033229419,13
2020/5/27,5030429365,11
2020/5/27,5035506482,15
2020/5/27,5034129401,11
2020/5/27,5034854232,19
2020/5/27,5033378895,11
2020/5/27,5029531877,11
2020/5/27,5035610186,13
2020/5/27,5034313853,11
2020/5/27,5034769306,10
2020/5/27,5028664794,10
2020/5/27,5013053310,10
2020/5/27,5033599391,10
2020/5/27,5035104221,15
2020/5/27,5014357469,10
2020/5/27,5032460635,10
2020/5/27,5025596287,10
2020/5/27,5034167106,11
2020/5/27,5034109987,10
2020/5/27,5026536803,11
2020/5/27,5035875598,15
2020/5/27,5029720635,10
2020/5/27,5030447432,8
2020/5/27,5034711770,8
2020/5/27,5035507546,8
2020/5/27,5033640543,10
2020/5/27,5031832670,8
2020/5/27,5030635805,8
2020/5/27,5034848975,8
2020/5/27,5031908784,8
2020/5/27,5035734768,10
2020/5/27,5036157226,8
2020/5/27,5031733940,8
2020/5/27,5035227700,15
2020/5/27,5035712902,8
2020/5/27,5036039036,10
2020/5/27,5034896174,8
2020/5/27,5034212332,8
2020/5/27,5033963627,8
2020/5/27,5033343240,6
2020/5/27,5034588040,8
2020/5/27,5028482074,6
2020/5/27,5027466617,6
2020/5/27,5033253939,6
2020/5/27,5034277807,6
2020/5/27,5030636367,6
2020/5/27,5020669153,6
2020/5/27,5031372379,6
2020/5/27,5031721546,6
2020/5/27,5034868342,6
2020/5/27,5033427074,6
2020/5/27,5032876388,6
2020/5/27,5034746745,4
2020/5/27,5033946971,4
2020/5/27,5035070916,4
2020/5/27,5034621198,4
2020/5/27,5033569083,2
2020/5/27,5034441086,2
2020/5/27,5031437758,2
2020/5/27,5035647785,2
2020/5/27,5034094537,2
2020/5/27,5026990409,2
2020/5/27,5034047665,2
2020/5/27,5034400732,2
2020/5/27,5018244724,2
2020/5/27,5035033892,2
2020/5/27,5029277501,2
2020/5/27,5035883264,6
2020/5/27,5032270409,1
2020/5/27,5034897932,2
2020/5/27,5032492427,1
2020/5/27,5031860636,1
2020/5/27,5034107972,1
2020/5/27,5032888196,1
2020/5/27,5033237430,1
2020/5/27,5036194934,2
2020/5/27,5035195728,1
2020/5/27,2340173092,59160000
2020/5/27,2748492595,19560000
2020/5/27,2414707016,19360000
2020/5/27,2968950064,3070000
2020/5/27,2919852653,2760000
2020/5/27,2875321368,2400000
2020/5/27,4903385898,1920000
2020/5/27,2870887735,1850000
2020/5/27,2759460699,1480000
2020/5/27,4910784285,1300000
2020/5/27,2628939566,1220000
2020/5/27,2737519391,1050000
2020/5/27,3194009084,950000
2020/5/27,2895448834,730000
2020/5/27,4924225474,710000
2020/5/27,2903604475,710000
2020/5/27,4893733399,620000
2020/5/27,2735120361,590000
2020/5/27,2892381208,480000
2020/5/27,2739677431,380000
2020/5/27,4926327847,2020000
2020/5/27,2931727640,440000
2020/5/27,4879561639,360000
2020/5/27,3033689187,350000
2020/5/27,2892054295,280000
2020/5/27,2693651565,220000
2020/5/27,2970772045,220000
2020/5/27,2987103132,190000
2020/5/27,3060653678,170000
2020/5/27,2865824087,140000
2020/5/27,2902514424,130000
2020/5/27,4938116985,120000
2020/5/27,3217572039,110000
2020/5/27,3135517513,110000
2020/5/27,3093292626,100000
2020/5/27,3094585001,100000
2020/5/27,4938993771,97547
2020/5/27,4885576154,93692
2020/5/27,3159725910,89026
2020/5/27,4924089810,47538
2020/5/27,4895068820,46895
2020/5/27,3014418475,44254
2020/5/27,4891431738,43502
2020/5/27,3090681276,40973
2020/5/27,3103837443,37332
2020/5/27,4863666697,36400
2020/5/27,5006349882,30860
2020/5/27,3054107699,30780
2020/5/27,3098918081,29482
2020/5/27,3178631734,26895
2020/5/27,3076440628,26349
2020/5/27,4944364719,25160
2020/5/27,3179688226,21086
2020/5/27,3233819644,16307
2020/5/27,4912487321,14967
2020/5/27,4952259193,11011
2020/5/27,3174587451,9633
2020/5/27,4928346762,8440
2020/5/27,3235683786,8171
2020/5/27,3229626927,7499
2020/5/27,4933762256,7130
2020/5/27,4872151758,7008
2020/5/27,4891173235,6554
2020/5/27,3134332115,5404
2020/5/29,2829816518,157090000
2020/5/29,2458664858,31906
2020/5/29,3029251622,1170000
2020/5/29,2863447964,290000
2020/5/29,2866624523,3900000
2020/5/29,2871955672,1840000
2020/5/29,2476865259,2940000
2020/5/29,2686325543,470000
2020/5/29,4899659549,3820000
2020/5/29,2781412735,2540000
2020/5/29,2966247927,350000
2020/5/29,2869961759,510000
2020/5/29,2738703582,660000
2020/5/29,2991837660,1590000
2020/5/29,2676553013,320000
2020/5/29,3110222208,1100000
2020/5/29,2543609929,3470000
2020/5/29,2876067644,180000
2020/5/29,3236134881,4080000
2020/5/29,2839184829,900000
2020/5/29,2930180903,590000
2020/5/29,3102314489,340000
2020/5/29,3102355272,670000
2020/5/29,3102272704,210000
2020/5/29,2445603633,1940000
2020/5/29,2751412365,830000
2020/5/29,3102318465,290000
2020/5/29,2831688182,1560000
2020/5/29,2924765628,2920000
2020/5/29,2905981726,640000
2020/5/29,2700603190,810000
2020/5/29,2816437068,20820000
2020/5/29,2819596401,2170000
2020/5/29,2710758663,820000
2020/5/29,3044288218,1600000
2020/5/29,2550277551,19440000
2020/5/29,3036902708,380000
2020/5/29,2622967273,4920000
2020/5/29,2939725092,5780000
2020/5/29,2893532054,330000
2020/5/29,2976956482,2720000
2020/5/29,2741461072,340000
2020/5/29,2906492713,600000
2020/5/29,3099335800,5730000
2020/5/29,2802306619,7030000
2020/5/29,3182755907,360000
2020/5/29,2712936322,22080000
2020/5/29,2941287037,270000
2020/5/29,2848226139,3740000
2020/5/29,2871236572,1370000
2020/5/29,2756790661,1550000
2020/5/29,2858603567,730000
2020/5/29,2704695734,2960000
2020/5/29,3101265037,20687
2020/5/29,2341496595,21410000
2020/5/29,3210184177,1460000
2020/5/29,3224149419,1040000
2020/5/29,4928319592,790000
2020/5/29,2814796200,5650000
2020/5/29,2840368993,1250000
2020/5/29,2984782686,2840000
2020/5/29,2954650550,3500000
2020/5/29,2883560847,340000
2020/5/29,2863558174,200000
2020/5/29,5019469034,460000
2020/5/29,2881804460,430000
2020/5/29,2830740622,3820000
2020/5/29,2477453105,790000
2020/5/29,2866031102,820000
2020/5/29,2715808089,960000
2020/5/29,3168980939,560000
2020/5/29,2900909299,3330000
2020/5/29,2525632823,24190000
2020/5/29,3070608947,2330000
2020/5/29,2904364484,3390000
2020/5/29,2930640226,1620000
2020/5/29,2643377729,7850000
2020/5/29,2314766620,7330000
2020/5/29,2839131415,4380000
2020/5/29,2786175968,3160000
2020/5/29,2301227992,81970000
2020/5/29,4909137543,570000
2020/5/29,2847614853,1070000
2020/5/29,2929951612,860000
2020/5/29,2892898152,340000
2020/5/29,4924723995,480000
2020/5/29,4915336524,1450000
2020/5/29,2950826843,460000
2020/5/29,2878734410,1720000
2020/5/29,2990177378,1280000
2020/5/29,4902383662,220000
2020/5/29,2893273588,800000
2020/5/29,2863612307,520000
2020/5/29,3200561023,790000
2020/5/29,4975406420,15479
2020/5/29,4911013533,13165
2020/5/29,4941563398,12678
2020/5/29,4918824290,110000
2020/5/29,4900225181,16798
2020/5/29,3182965703,17710
2020/5/29,3227472694,31511
2020/5/29,4899887524,19381
2020/5/29,4978059216,17768
2020/5/29,3132332245,17164
2020/5/29,3087257711,14492
2020/5/29,5009910734,23858
2020/5/29,3195063951,220000
2020/5/29,4932495004,30671
2020/5/29,4891302952,11258
2020/5/29,2869631579,29688
2020/5/29,2816820003,45682
2020/5/29,2926891518,140000
2020/5/29,2896215780,43783
2020/5/29,2867256065,69328
2020/5/29,3183434682,55594
2020/5/29,2890914010,81440
2020/5/29,3227208138,150000
2020/5/29,3231495476,22519
2020/5/29,3186308594,10981
2020/5/29,2723108692,100000
2020/5/29,2989883013,170000
2020/5/29,3119510985,170000
2020/5/29,2997452908,210000
2020/5/29,2949793491,40171
2020/5/29,2674444180,83336
2020/5/29,3121581563,77408
2020/5/29,3227880770,110000
2020/5/29,2782124001,150000
2020/5/29,3138571767,390000
2020/5/29,3166016718,120000
2020/5/29,2941834839,57958
2020/5/29,4881719833,100000
2020/5/29,5006349882,30872
2020/5/29,5007059606,80130
2020/5/29,3175969144,110000
2020/5/29,3092481826,90546
2020/5/29,2822449259,150000
2020/5/29,3209020926,47366
2020/5/29,3224123156,44657
2020/5/29,3237880645,76358
2020/5/29,4882140285,62704
2020/5/29,4880384987,44396
2020/5/29,4959864126,190000
2020/5/29,4889744902,21868
2020/5/29,3233539744,140000
2020/5/29,4895326482,190000
2020/5/29,2887319492,110000
2020/5/29,3102355272,670000
2020/5/29,3020320140,73028
2020/5/29,4875801044,24425
2020/5/29,5027204682,12497
2020/5/29,4959194862,140000
2020/5/29,3203827491,43993
2020/5/29,4881319906,18512
2020/5/29,4997821418,40310
2020/5/29,5014149244,16345
2020/5/29,4993555764,42280
2020/5/29,3019056054,600000
2020/5/29,3207561853,260000
2020/5/29,2541084980,81004
2020/5/29,4890013314,1110000
2020/5/29,3217603871,34610
2020/5/29,2777984205,370000
2020/5/29,4861786434,77245
2020/5/29,4933470237,27613
2020/5/29,2883145616,2860000
2020/5/29,2703033645,47080000
2020/5/29,4936858077,30952
2020/5/29,3085593297,150000
2020/5/29,2711946178,2240000
2020/5/29,4926388301,1020000
2020/5/29,2840691126,45001
2020/5/29,3128932473,120000
2020/5/29,2364146680,34580000
2020/5/29,4859079852,38294
2020/5/29,3087123371,20528
2020/5/29,3198155167,960000
2020/5/29,2926665315,70327
2020/5/29,4864650891,14035
2020/5/29,2687439153,2280000
2020/5/29,2829816518,157090000
2020/5/29,2708691583,2270000
2020/5/29,4915961798,83041
2020/5/29,2761259320,950000
2020/5/29,2978035363,600000
2020/5/29,4920822799,47635
2020/5/29,4889693878,37815
2020/5/29,3029610378,42414
2020/5/29,2683746999,18620000
2020/5/29,3183149193,240000
2020/5/29,4969813582,51629
2020/5/29,4881466186,28827
2020/5/29,2464078995,2600000
2020/5/29,2362006321,37180000
2020/5/29,2826579932,1940000
2020/5/29,2773594975,1860000
2020/5/29,2889187121,410000
2020/5/29,2786804468,930000
2020/5/29,2825552570,420000
2020/5/29,2991369744,740000
2020/5/29,4892870009,40814
2020/5/29,2945426789,110000
2020/5/29,3231643590,65485
2020/5/29,3227242523,13417
2020/5/29,2434987000,36790000
2020/5/29,3001478311,580000
2020/5/29,2903998296,1060000
2020/5/29,2825759982,810000
2020/5/29,5027877785,46971
2020/5/29,3225241908,1540000
2020/5/29,2618915549,47700000
2020/5/29,4947651928,400000
2020/5/29,2859214503,9880000
2020/5/29,3223238736,16399
2020/5/29,2820354919,40768
2020/5/29,2561623331,2540000
2020/5/29,2995650489,1600000
2020/5/29,4908673882,170000
2020/5/29,2727853808,1960000
2020/5/29,3194981757,11158
2020/5/29,2884230478,25925
2020/5/29,2756057288,240000
2020/5/29,2232237850,159480000
2020/5/29,2986686032,320000
2020/5/29,4879834665,13022
2020/5/29,3222931194,19516
2020/5/29,3110875084,98240
2020/5/29,4858517761,16319
2020/5/29,4865075373,49147
2020/5/29,4867118022,11741
2020/5/29,2953222914,41343
2020/5/29,2928116437,65111
2020/5/29,2878288372,350000
2020/5/29,2913623900,410000
2020/5/29,3084170384,24299
2020/5/29,3232190719,4490000
2020/5/29,4912676360,46505
2020/5/29,2697867308,1080000
2020/5/29,2895367854,490000
2020/5/29,4931678271,89618
2020/5/29,3033297851,48344
2020/5/29,4864450403,100000
2020/5/29,2679916677,680000
2020/5/29,2975510329,1630000
2020/5/29,2845364680,290000
2020/5/29,2806863490,120000
2020/5/29,4890328458,99937
2020/5/29,3179343096,39810
2020/5/29,4985844523,27445
2020/5/29,3176179830,10826
2020/5/29,2903182988,1910000
2020/5/29,4880818010,270000
2020/5/29,3131916843,200000
2020/5/29,2755687592,220000
2020/5/29,4954232593,100000
2020/5/29,3000719797,1220000
2020/5/29,2887430766,130000
2020/5/29,2829137850,3670000
2020/5/29,4904383601,65674
2020/5/29,4859197697,150000
2020/5/29,4969006987,21603
2020/5/29,2974268402,76300
2020/5/29,4861811550,260000
2020/5/29,2709409904,130000
2020/5/29,2873336061,1690000
2020/5/29,3181777536,580000
2020/5/29,4945883467,220000
2020/5/29,2394125021,4610000
2020/5/29,3211610053,20213
2020/5/29,3020663385,2200000
2020/5/29,2817554177,1480000
2020/5/29,2803264470,1080000
2020/5/29,4985983390,280000
2020/5/29,2827772008,1660000
2020/5/29,2864730005,210000
2020/5/29,2883259535,260000
2020/5/29,2660676614,800000
2020/5/29,3196264232,1820000
2020/5/29,2995267320,40994
2020/5/29,2287380795,73750000
2020/5/29,2942278931,290000
2020/5/29,5007420012,140000
2020/5/29,2841424429,41322
2020/5/29,2871897839,4520000
2020/5/29,4882062204,29835
2020/5/29,4880521696,170000
2020/5/29,2866293458,2310000
2020/5/29,3140793230,32754
2020/5/29,3218573457,13413
2020/5/29,3200483160,54418
2020/5/29,2483059412,3520000
2020/5/29,2930819540,150000
2020/5/29,2892456399,150000
2020/5/29,3223910731,11972
2020/5/29,2835531522,250000
2020/5/29,4925879186,140000
2020/5/29,2855959375,260000
2020/5/29,3114942053,26471
2020/5/29,2847841459,1970000
2020/5/29,4869377947,81860
2020/5/29,4983181389,1350000
2020/5/29,4878310035,63246
2020/5/29,2936998409,520000
2020/5/29,2885902411,41120
2020/5/29,4881066023,1280000
2020/5/29,2812061419,220000
2020/5/29,3027829356,2520000
2020/5/29,5003765400,670000
2020/5/29,4906026654,92919
2020/5/29,2745777287,1300000
2020/5/29,4923629906,540000
2020/5/29,3214584675,3130000
2020/5/29,2790947127,750000
2020/5/29,2870902341,2340000
2020/5/29,2872609549,200000
2020/5/29,3033668435,130000
2020/5/29,4876226401,650000
2020/5/29,5004400238,15454
2020/5/29,2862089348,860000
2020/5/29,4926923314,17596
2020/5/29,4872845295,920000
2020/5/29,3012142454,2730000
2020/5/29,2916761187,670000
2020/5/29,4924419398,25417
2020/5/29,3235998761,420000
2020/5/29,3052330823,140000
2020/5/29,4915255921,88534
2020/5/29,2584001962,4610000
2020/5/29,2874960471,1240000
2020/5/29,3230634962,28109
2020/5/29,4903947580,10922
2020/5/29,3064104603,960000
2020/5/29,4914162511,29066
2020/5/29,4974936239,860000
2020/5/29,4936334734,150000
2020/5/29,2836076568,2320000
2020/5/29,3020407831,1150000
2020/5/29,4981061966,10918
2020/5/29,4881135507,26051
2020/5/29,2958379643,15652
2020/5/29,3029505227,1180000
2020/5/29,4969079749,2120000
2020/5/29,4867708952,53603
2020/5/29,2859551573,2200000
2020/5/29,4859389217,47189
2020/5/29,2898257741,3140000
2020/5/29,2651036663,113010000
2020/5/29,3221778898,1820000
2020/5/29,3224377181,450000
2020/5/29,2894080795,800000
2020/5/29,4870343059,43590
2020/5/29,4868257678,22640
2020/5/29,3139357901,960000
2020/5/29,2765949616,200000
2020/5/29,5012657306,13119
2020/5/29,3082891286,120000
2020/5/29,3169855018,52687
2020/5/29,2994827194,160000
2020/5/29,4979627647,860000
2020/5/29,3186215562,110000
2020/5/29,2810503639,1330000
2020/5/29,3018821569,1230000
2020/5/29,3168240296,41469
2020/5/29,4909959513,680000
2020/5/29,3101613217,36748
2020/5/29,3094523972,32779
2020/5/29,2769362599,330000
2020/5/29,4966358322,28235
2020/5/29,2980925959,89756
2020/5/29,2690912997,2280000
2020/5/29,3111210053,16172
2020/5/29,3211824374,120000
2020/5/29,2910132420,26987
2020/5/29,3015279171,1200000
2020/5/29,2778997341,1580000
2020/5/29,4879453483,150000
2020/5/29,4900957679,15316
2020/5/29,2894798639,42700
2020/5/29,2934475827,210000
2020/5/29,4872287400,490000
2020/5/29,2868987314,1120000
2020/5/29,4932286554,55409
2020/5/29,2916351616,760000
2020/5/29,5005479890,51969
2020/5/29,4984064399,35266
2020/5/29,4972407802,37445
2020/5/29,3140210379,82734
2020/5/29,3084080514,44035
2020/5/29,3085667757,31796
2020/5/29,2860495870,770000
2020/5/29,4925081114,21695
2020/5/29,2730291578,6210000
2020/5/29,2411629173,12500000
2020/5/29,3177748877,17823
2020/5/29,4875649545,150000
2020/5/29,3216200486,740000
2020/5/29,4940515262,31574
2020/5/29,2832903555,4070000
2020/5/29,3060679347,870000
2020/5/29,2829779628,19340000
2020/5/29,3000519754,140000
2020/5/29,2902663078,240000
2020/5/29,3138479105,110000
2020/5/29,4994485305,41603
2020/5/29,3106401123,1160000
2020/5/29,3165659814,1160000
2020/5/29,4991483318,59546
2020/5/29,3238087612,24757
2020/5/29,3020315106,250000
2020/5/29,2852560959,830000
2020/5/29,4890125786,11876
2020/5/29,3084246154,1770000
2020/5/29,2890980970,1190000
2020/5/29,3004448259,720000
2020/5/29,4857465014,48353
2020/5/29,3017056881,360000
2020/5/29,3235993041,56807
2020/5/29,4992098262,100000
2020/5/29,3007995558,3370000
2020/5/29,3229941142,200000
2020/5/29,2908141829,100000
2020/5/29,5022413817,300000
2020/5/29,2952846531,2400000
2020/5/29,2812485332,4150000
2020/5/29,2940793253,2460000
2020/5/29,4935031355,560000
2020/5/29,4859767316,130000
2020/5/29,2808486097,1670000
2020/5/29,4864199296,39436
2020/5/29,4868483437,48433
2020/5/29,3196569458,210000
2020/5/29,4889806799,420000
2020/5/29,4908052313,70453
2020/5/29,2777953134,430000
2020/5/29,3237296299,2410000
2020/5/29,3034064761,97489
2020/5/29,4908834437,98131
2020/5/29,2955034465,90882
2020/5/29,2862129796,940000
2020/5/29,3231197186,78038
2020/5/29,3212794775,94351
2020/5/29,2819526536,1740000
2020/5/29,3225389250,30877
2020/5/29,4945106473,47000
2020/5/29,4914340888,150000
2020/5/29,3217393589,10746
2020/5/29,4997929163,24350
2020/5/29,2902128439,1610000
2020/5/29,4910927472,850000
2020/5/29,3017128691,43716
2020/5/29,5004756225,68013
2020/5/29,3116231957,24329
2020/5/29,2930256026,32473
2020/5/29,3042446515,320000
2020/5/29,3182152298,43737
2020/5/29,3198941866,1690000
2020/5/29,3197460335,65808
2020/5/29,3105127208,56303
2020/5/29,4940074003,11288
2020/5/29,3230546212,790000
2020/5/29,2845021651,32939
2020/5/29,3035109170,380000
2020/5/29,3205701726,16424
2020/5/29,2837705789,180000
2020/5/29,4935363680,180000
2020/5/29,2960542099,100000
2020/5/29,3068056809,57597
2020/5/29,3106205625,28142
2020/5/29,3067699384,1260000
2020/5/29,2577388187,31130000
2020/5/29,3083802604,980000
2020/5/29,3142475336,52402
2020/5/29,3080593319,700000
2020/5/29,3048874765,390000
2020/5/29,3115699150,110000
2020/5/29,2721886682,5230000
2020/5/29,2924642202,670000
2020/5/29,2570049352,4540000
2020/5/29,4861494518,84595
2020/5/29,2909473293,98887
2020/5/29,3087661992,81684
2020/5/29,2846011751,98627
2020/5/29,4871550866,35887
2020/5/29,3110472204,41834
2020/5/29,2936255937,2950000
2020/5/29,5001736445,780000
2020/5/29,2651898154,180000
2020/5/29,4900445224,21763
2020/5/29,3048493659,1230000
2020/5/29,2738759532,3770000
2020/5/29,2872453580,190000
2020/5/29,3110463898,22884
2020/5/29,3037726589,1560000
2020/5/29,2962676719,1390000
2020/5/29,2744235118,760000
2020/5/29,2774032051,34245
2020/5/29,4952156751,19784
2020/5/29,4950305784,40087
2020/5/29,3015809683,100000
2020/5/29,3048185979,74313
2020/5/29,2806455764,170000
2020/5/29,3117543851,11086
2020/5/29,4894112858,110000
2020/5/29,2764035779,260000
2020/5/29,2944398305,1320000
2020/5/29,4959820879,16702
2020/5/29,2903870076,20053
2020/5/29,4873950432,10507
2020/5/29,3231834485,10322
2020/5/29,3227464393,10305
2020/5/29,4880315324,10145
2020/5/29,3170097226,9990
2020/5/29,4920971489,9923
2020/5/29,3224944828,9893
2020/5/29,4886532743,9734
2020/5/29,4991672970,9667
2020/5/29,3188804141,9570
2020/5/29,4919185780,9641
2020/5/29,4964718240,8688
2020/5/29,3220931510,8356
2020/5/29,3173161078,8331
2020/5/29,4942745093,8066
2020/5/29,4862635736,7982
2020/5/29,4919214449,7936
2020/5/29,4940099101,7802
2020/5/29,5037105631,7844
2020/5/29,4883477523,7604
2020/5/29,4871319334,7609
2020/5/29,4955576456,7550
2020/5/29,4980160332,7567
2020/5/29,3173333093,7462
2020/5/29,4889479495,7449
2020/5/29,4883079202,7348
2020/5/29,4933762256,7331
2020/5/29,4888735126,7273
2020/5/29,4879924824,7054
2020/5/29,3170401019,6987
2020/5/29,4941481437,6731
2020/5/29,4987497806,6722
2020/5/29,4975209904,6361
2020/5/29,5004630349,6323
2020/5/29,3085293755,6424
2020/5/29,5023675695,6323
2020/5/29,4871414315,6441
2020/5/29,4890062378,5887
2020/5/29,4917994455,5798
2020/5/29,4888920141,5765
2020/5/29,2679005493,400000
2020/5/29,3238972848,5584
2020/5/29,4885133469,390000
2020/5/29,3130926975,390000
2020/5/29,5004403354,5504
2020/5/29,2921298407,390000
2020/5/29,3178936813,380000
2020/5/29,4884353474,5416
2020/5/29,4929232463,5362
2020/5/29,3228352033,5353
2020/5/29,4902813157,5282
2020/5/29,4947851583,5210
2020/5/29,3217142375,5156
2020/5/29,4885847926,5143
2020/5/29,3102314489,340000
2020/5/29,4936284430,5110
2020/5/29,4891115827,5089
2020/5/29,4891066072,5072
2020/5/29,4905360089,5009
2020/5/29,3027141720,330000
2020/5/29,3226645390,4900
2020/5/29,4902904138,4853
2020/5/29,4968085436,4845
2020/5/29,4927854999,4732
2020/5/29,4994035261,4715
2020/5/29,4862635756,4685
2020/5/29,4863151425,4648
2020/5/29,4927966471,4601
2020/5/29,4872818571,280000
2020/5/29,4884930414,4375
2020/5/29,4984902606,4358
2020/5/29,4944550073,4299
2020/5/29,4865560587,4228
2020/5/29,4920994991,4207
2020/5/29,4949167225,260000
2020/5/29,5017740765,4127
2020/5/29,3226336724,250000
2020/5/29,4991878928,4072
2020/5/29,2979201561,240000
2020/5/29,4893450124,3959
2020/5/29,4894067709,3892
2020/5/29,3223946120,220000
2020/5/29,5025636101,3778
2020/5/29,2832842727,210000
2020/5/29,4957019645,3698
2020/5/29,4964295000,210000
2020/5/29,4883889100,3648
2020/5/29,4897541829,3598
2020/5/29,4913670426,3585
2020/5/29,4884056862,3493
2020/5/29,4924410632,3488
2020/5/29,4881051532,3480
2020/5/29,4955965649,3455
2020/5/29,4997611705,3463
2020/5/29,2847944814,190000
2020/5/29,4895907284,3404
2020/5/29,4999632960,3392
2020/5/29,5013884313,180000
2020/5/29,5011140195,3266
2020/5/29,3190969407,3043
2020/5/29,4992792421,2972
2020/5/29,4990848633,2938
2020/5/29,4940455846,150000
2020/5/29,4962397055,2800
2020/5/29,4980858378,2737
2020/5/29,4926132340,130000
2020/5/29,4960917360,2695
2020/5/29,4894292979,2674
2020/5/29,4902774638,2615
2020/5/29,4901228223,2602
2020/5/29,5007959923,2581
2020/5/29,4963939064,2569
2020/5/29,4960239097,2485
2020/5/29,2891159377,110000
2020/5/29,4946101699,2459
2020/5/29,5023488621,2527
2020/5/29,5023150632,110000
2020/5/29,4935829529,2388
2020/5/29,5007957776,2396
2020/5/29,4897763411,2346
2020/5/29,4942356528,2312
2020/5/29,4933211101,2241
2020/5/29,4947222634,2153
2020/5/29,3122731343,97308
2020/5/29,4899694960,2149
2020/5/29,4887921479,2140
2020/5/29,4926207823,2153
2020/5/29,4912609759,2128
2020/5/29,2806454809,95204
2020/5/29,3234311430,2052
2020/5/29,4956768553,88916
2020/5/29,4985173173,2006
2020/5/29,4958475148,1947
2020/5/29,5026097411,1964
2020/5/29,5019405270,1922
2020/5/29,4945617451,1901
2020/5/29,3070686502,79739
2020/5/29,4904279838,1834
2020/5/29,3130607241,77274
2020/5/29,4929767629,1787
2020/5/29,5017504709,73486
2020/5/29,4937747610,1729
2020/5/29,4894491174,1687
2020/5/29,4961043670,1666
2020/5/29,4883426529,1661
2020/5/29,4899894744,1636
2020/5/29,4962976144,1619
2020/5/29,4912549489,64993
2020/5/29,5030592652,1611
2020/5/29,2870884046,61629
2020/5/29,5000457603,1556
2020/5/29,5008428867,1548
2020/5/29,4959821342,1523
2020/5/29,4997258648,1489
2020/5/29,4948420848,1502
2020/5/29,4955638185,1460
2020/5/29,4942869073,1456
2020/5/29,4985367205,1451
2020/5/29,4884221191,1397
2020/5/29,4931524851,1393
2020/5/29,4901099218,1384
2020/5/29,2902381056,51402
2020/5/29,4949473223,1342
2020/5/29,4984103648,1355
2020/5/29,4990082281,1325
2020/5/29,4963642890,1321
2020/5/29,4911724455,1342
2020/5/29,5026938260,570000
2020/5/29,4887596814,1309
2020/5/29,5020665888,1330
2020/5/29,4969137423,1267
2020/5/29,2705437286,47114
2020/5/29,4976119654,1262
2020/5/29,4912783579,1254
2020/5/29,4894998849,1229
2020/5/29,4964107663,1174
2020/5/29,4893228786,1157
2020/5/29,4945454228,1170
2020/5/29,5004108403,1120
2020/5/29,4975660748,1103
2020/5/29,5014790933,1132
2020/5/29,5035719122,37735
2020/5/29,4991449837,1073
2020/5/29,4902104231,1069
2020/5/29,4992187210,1065
2020/5/29,4895986495,1031
2020/5/29,4991447404,1002
2020/5/29,2838986611,34493
2020/5/29,4991917189,956
2020/5/29,2725477566,33682
2020/5/29,4981849966,947
2020/5/29,3095964867,31456
2020/5/29,4986173150,926
2020/5/29,4960124393,910
2020/5/29,3071994939,30461
2020/5/29,4975036084,893
2020/5/29,3111369145,300000
2020/5/29,3102318465,290000
2020/5/29,4948940356,28856
2020/5/29,4976099886,847
2020/5/29,4939301532,847
2020/5/29,3083747511,26765
2020/5/29,4957340189,821
2020/5/29,5014145009,26597
2020/5/29,4951141183,805
2020/5/29,4999780098,800
2020/5/29,2714610282,240000
2020/5/29,4982512345,23984
2020/5/29,3222121283,23888
2020/5/29,4940754284,737
2020/5/29,3217534739,750
2020/5/29,4973991998,737
2020/5/29,3193920152,23401
2020/5/29,5001605799,733
2020/5/29,3216881902,23270
2020/5/29,4957878112,712
2020/5/29,4936900949,708
2020/5/29,4964411149,679
2020/5/29,4909442208,21141
2020/5/29,5005438742,666
2020/5/29,4976150069,658
2020/5/29,4981903365,645
2020/5/29,4939700886,645
2020/5/29,4891713298,632
2020/5/29,3107590676,170000
2020/5/29,5000861067,611
2020/5/29,4896623970,611
2020/5/29,5011438514,603
2020/5/29,4996120692,624
2020/5/29,4991472722,586
2020/5/29,4942881537,586
2020/5/29,4996937799,569
2020/5/29,5009745539,569
2020/5/29,5003384883,569
2020/5/29,4959033066,557
2020/5/29,4974088399,548
2020/5/29,4879675481,670000
2020/5/29,4999726420,502
2020/5/29,5011105807,14245
2020/5/29,4987153236,473
2020/5/29,4977132032,448
2020/5/29,3087790085,12817
2020/5/29,4996887072,422
2020/5/29,3073730228,100000
2020/5/29,4993016111,414
2020/5/29,4936875578,418
2020/5/29,4959967972,406
2020/5/29,5014768365,397
2020/5/29,5035001835,414
2020/5/29,5001034816,364
2020/5/29,3125783201,86455
2020/5/29,5018030657,351
2020/5/29,2926186604,380000
2020/5/29,4987779097,334
2020/5/29,5015514747,321
2020/5/29,5006046132,309
2020/5/29,4972677455,288
2020/5/29,3238222269,8570
2020/5/29,4895971455,63863
2020/5/29,4882200137,290000
2020/5/29,4990896779,267
